,Age,Gender,Education_Status,Employment_Status,Working_Week (Yearly),Household_Status,Citizenship,Tax_Status,Gains,Losses,Dividends
7792,36,0,693.1542112950341,711.0952068286277,1,806.9424928794249,1,796.7804206309464,0,0,0
7794,21,1,773.3871370590072,711.0952068286277,3,569.4171686746988,1,660.7064309306392,0,0,0
7795,29,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
7796,62,1,693.1542112950341,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
7797,25,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
7799,27,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
7800,20,1,773.3871370590072,711.0952068286277,4,569.4171686746988,1,660.7064309306392,0,0,0
7801,46,1,693.1542112950341,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,0
7802,21,1,693.1542112950341,243.60848769649283,3,569.4171686746988,1,660.7064309306392,0,0,0
7803,21,0,693.1542112950341,711.0952068286277,1,569.4171686746988,1,660.7064309306392,0,0,0
7804,35,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7805,16,0,693.1542112950341,711.0952068286277,1,382.32666666666665,1,414.2280701754386,0,0,1
7807,29,1,773.3871370590072,747.7302481351804,2,728.6656035328754,1,796.7804206309464,0,0,0
7809,37,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
7810,47,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
7811,27,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7812,31,0,773.3871370590072,711.0952068286277,3,806.9424928794249,1,660.7064309306392,0,0,0
7813,48,1,773.3871370590072,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,1
7814,44,1,679.3261231281198,805.5011764705882,5,806.9424928794249,1,697.4142614601019,1,0,0
7815,57,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
7816,34,0,693.1542112950341,711.0952068286277,0,642.3239740820734,1,414.2280701754386,0,0,0
7817,36,0,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,1
7818,25,1,773.3871370590072,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
7819,28,0,693.1542112950341,805.5011764705882,4,806.9424928794249,1,796.7804206309464,0,0,0
7820,39,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,1,0
7821,37,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,1,0,0
7822,64,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,707.1732675661159,0,0,1
7823,35,1,693.1542112950341,711.0952068286277,5,569.4171686746988,1,697.4142614601019,0,0,0
7824,34,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7825,35,0,693.1542112950341,805.5011764705882,4,806.9424928794249,1,796.7804206309464,0,0,0
7826,40,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
7827,44,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
7828,21,1,693.1542112950341,747.7302481351804,5,806.9424928794249,1,697.4142614601019,0,0,0
7829,53,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7830,31,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
7833,50,1,693.1542112950341,747.7302481351804,4,806.9424928794249,1,660.7064309306392,0,0,0
7834,34,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7835,57,0,693.1542112950341,243.60848769649283,5,728.6656035328754,1,796.7804206309464,0,0,0
7836,19,1,773.3871370590072,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
7837,16,1,693.1542112950341,711.0952068286277,0,382.32666666666665,1,414.2280701754386,0,0,0
7838,50,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,1,0,0
7839,22,1,773.3871370590072,711.0952068286277,3,569.4171686746988,1,660.7064309306392,0,0,0
7840,41,1,773.3871370590072,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
7841,49,0,693.1542112950341,805.5011764705882,5,806.9424928794249,1,796.7804206309464,0,0,0
7843,39,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
7844,50,0,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
7845,25,1,693.1542112950341,711.0952068286277,5,806.9424928794249,0,697.4142614601019,0,0,0
7846,46,1,693.1542112950341,711.0952068286277,5,806.9424928794249,0,660.7064309306392,0,0,0
7847,22,1,773.3871370590072,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
7848,32,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
7850,35,1,679.3261231281198,747.7302481351804,4,728.6656035328754,1,796.7804206309464,0,0,0
7851,54,1,773.3871370590072,711.0952068286277,1,728.6656035328754,1,796.7804206309464,0,0,0
7853,21,1,693.1542112950341,747.7302481351804,5,569.4171686746988,1,660.7064309306392,0,0,0
7856,31,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7857,45,1,773.3871370590072,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,1
7858,20,0,773.3871370590072,747.7302481351804,5,569.4171686746988,1,660.7064309306392,0,0,0
7859,52,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7860,38,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
7861,37,0,773.3871370590072,711.0952068286277,2,806.9424928794249,1,796.7804206309464,0,0,0
7862,50,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
7863,26,0,773.3871370590072,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
7864,31,0,693.1542112950341,747.7302481351804,5,569.4171686746988,1,660.7064309306392,0,0,0
7865,32,0,773.3871370590072,747.7302481351804,4,806.9424928794249,1,796.7804206309464,0,0,0
7867,52,0,693.1542112950341,805.5011764705882,5,806.9424928794249,1,796.7804206309464,0,0,0
7868,36,0,693.1542112950341,747.7302481351804,5,618.0247933884298,1,660.7064309306392,0,0,0
7870,51,1,693.1542112950341,805.5011764705882,5,806.9424928794249,1,660.7064309306392,0,0,0
7872,42,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7873,24,0,773.3871370590072,711.0952068286277,4,618.0247933884298,1,660.7064309306392,0,0,0
7874,29,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
7875,25,1,773.3871370590072,747.7302481351804,5,642.3239740820734,1,796.7804206309464,0,0,0
7876,49,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7877,32,0,693.1542112950341,747.7302481351804,5,618.0247933884298,1,660.7064309306392,0,0,0
7878,36,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7879,27,0,693.1542112950341,747.7302481351804,5,569.4171686746988,1,660.7064309306392,0,0,0
7880,62,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,1
7882,26,0,693.1542112950341,747.7302481351804,4,569.4171686746988,1,660.7064309306392,0,0,0
7883,41,0,693.1542112950341,711.0952068286277,0,806.9424928794249,1,414.2280701754386,0,0,0
7885,37,0,773.3871370590072,747.7302481351804,5,618.0247933884298,1,660.7064309306392,0,0,0
7886,51,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
7887,25,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
7889,50,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
7891,30,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7894,43,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7895,31,0,773.3871370590072,747.7302481351804,5,569.4171686746988,1,660.7064309306392,0,0,0
7897,46,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
7898,31,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
7901,22,0,773.3871370590072,747.7302481351804,4,569.4171686746988,1,660.7064309306392,0,0,0
7902,60,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
7903,35,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7904,27,0,773.3871370590072,747.7302481351804,5,806.9424928794249,0,660.7064309306392,0,0,1
7905,28,0,693.1542112950341,747.7302481351804,2,618.0247933884298,1,660.7064309306392,0,0,0
7906,22,0,773.3871370590072,747.7302481351804,5,618.0247933884298,1,660.7064309306392,0,0,0
7907,26,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
7908,28,1,693.1542112950341,711.0952068286277,5,618.0247933884298,1,697.4142614601019,0,1,0
7910,22,1,693.1542112950341,711.0952068286277,4,806.9424928794249,1,660.7064309306392,0,0,0
7911,40,0,693.1542112950341,747.7302481351804,4,806.9424928794249,1,796.7804206309464,0,0,0
7913,47,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
7914,20,1,693.1542112950341,747.7302481351804,2,806.9424928794249,1,660.7064309306392,0,0,0
7915,23,0,773.3871370590072,747.7302481351804,3,569.4171686746988,1,660.7064309306392,0,0,0
7917,31,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
7918,31,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
7919,21,1,773.3871370590072,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,1,0
7920,43,1,693.1542112950341,747.7302481351804,5,806.9424928794249,1,697.4142614601019,0,0,0
7921,60,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,1
7922,41,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
7923,26,0,693.1542112950341,747.7302481351804,5,806.9424928794249,0,796.7804206309464,0,0,0
7924,43,1,773.3871370590072,711.0952068286277,2,728.6656035328754,1,796.7804206309464,0,0,1
7925,36,1,693.1542112950341,747.7302481351804,0,806.9424928794249,1,796.7804206309464,0,0,0
7926,38,0,773.3871370590072,805.5011764705882,2,642.3239740820734,0,660.7064309306392,0,0,0
7927,22,1,693.1542112950341,243.60848769649283,1,728.6656035328754,1,796.7804206309464,0,0,0
7928,56,0,773.3871370590072,805.5011764705882,5,806.9424928794249,1,796.7804206309464,1,0,0
7930,39,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
7931,60,1,693.1542112950341,747.7302481351804,1,728.6656035328754,1,707.1732675661159,0,0,0
7934,33,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,1
7935,48,1,693.1542112950341,711.0952068286277,1,806.9424928794249,0,660.7064309306392,0,0,0
7936,58,1,773.3871370590072,711.0952068286277,5,806.9424928794249,0,697.4142614601019,0,0,0
7937,46,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
7939,41,0,693.1542112950341,711.0952068286277,2,806.9424928794249,1,796.7804206309464,1,0,0
7940,45,0,693.1542112950341,711.0952068286277,4,642.3239740820734,1,660.7064309306392,0,0,0
7941,26,0,693.1542112950341,805.5011764705882,5,806.9424928794249,0,660.7064309306392,0,0,0
7942,47,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
7943,28,1,773.3871370590072,711.0952068286277,1,728.6656035328754,1,796.7804206309464,0,0,0
7944,19,1,773.3871370590072,747.7302481351804,1,642.3239740820734,1,414.2280701754386,0,0,0
7945,50,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,1,0
7946,39,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7947,37,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7950,31,1,773.3871370590072,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,1
7952,28,1,773.3871370590072,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
7953,26,1,693.1542112950341,711.0952068286277,3,728.6656035328754,1,796.7804206309464,0,0,0
7954,36,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,1,0
7955,43,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
7956,32,1,693.1542112950341,747.7302481351804,4,728.6656035328754,1,796.7804206309464,0,0,0
7957,38,0,693.1542112950341,805.5011764705882,4,806.9424928794249,1,660.7064309306392,0,0,0
7958,40,1,693.1542112950341,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
7959,42,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,1
7960,35,1,693.1542112950341,747.7302481351804,5,642.3239740820734,1,697.4142614601019,0,0,0
7961,16,0,693.1542112950341,747.7302481351804,0,382.32666666666665,1,414.2280701754386,0,0,0
7962,27,0,693.1542112950341,747.7302481351804,3,642.3239740820734,0,796.7804206309464,0,0,0
7963,62,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,707.1732675661159,0,0,0
7965,40,1,773.3871370590072,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,0
7966,27,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7967,41,1,773.3871370590072,747.7302481351804,3,728.6656035328754,1,796.7804206309464,0,0,0
7968,38,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
7969,18,0,693.1542112950341,805.5011764705882,4,569.4171686746988,1,660.7064309306392,0,0,0
7973,17,0,693.1542112950341,747.7302481351804,4,382.32666666666665,1,660.7064309306392,0,0,0
7974,33,1,773.3871370590072,747.7302481351804,5,806.9424928794249,1,697.4142614601019,0,0,0
7975,33,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7976,50,0,679.3261231281198,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
7977,42,0,693.1542112950341,711.0952068286277,2,728.6656035328754,1,796.7804206309464,0,0,0
7978,44,1,679.3261231281198,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
7981,39,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7982,29,1,773.3871370590072,747.7302481351804,4,618.0247933884298,1,660.7064309306392,0,0,0
7984,33,0,773.3871370590072,711.0952068286277,5,806.9424928794249,0,796.7804206309464,0,0,0
7985,46,1,773.3871370590072,747.7302481351804,4,806.9424928794249,1,697.4142614601019,0,0,0
7986,21,1,773.3871370590072,747.7302481351804,4,806.9424928794249,1,660.7064309306392,0,0,0
7987,53,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
7989,30,0,693.1542112950341,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
7990,67,1,693.1542112950341,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
7991,51,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
7993,55,1,693.1542112950341,747.7302481351804,4,728.6656035328754,1,796.7804206309464,0,0,0
7994,19,1,773.3871370590072,747.7302481351804,5,569.4171686746988,0,660.7064309306392,0,0,0
7995,39,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
7997,39,0,773.3871370590072,747.7302481351804,4,806.9424928794249,1,796.7804206309464,0,0,0
7998,41,1,773.3871370590072,747.7302481351804,4,806.9424928794249,1,697.4142614601019,0,1,0
7999,41,1,693.1542112950341,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
8000,39,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,1
8002,16,0,693.1542112950341,747.7302481351804,1,382.32666666666665,1,414.2280701754386,0,0,0
8003,40,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
8004,42,1,679.3261231281198,711.0952068286277,5,618.0247933884298,1,660.7064309306392,0,0,0
8005,27,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
8006,55,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,1
8007,20,0,773.3871370590072,747.7302481351804,4,569.4171686746988,1,660.7064309306392,0,0,0
8008,22,1,693.1542112950341,747.7302481351804,5,618.0247933884298,0,660.7064309306392,0,0,0
8009,61,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,1,0
8011,47,1,693.1542112950341,747.7302481351804,5,728.6656035328754,0,796.7804206309464,0,0,0
8013,48,0,679.3261231281198,747.7302481351804,5,806.9424928794249,0,660.7064309306392,0,0,0
8014,25,0,693.1542112950341,711.0952068286277,4,806.9424928794249,0,796.7804206309464,0,0,0
8015,58,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
8016,46,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
8017,70,0,773.3871370590072,711.0952068286277,5,728.6656035328754,1,414.2280701754386,0,0,0
8018,30,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
8019,52,1,773.3871370590072,711.0952068286277,1,728.6656035328754,1,796.7804206309464,0,0,0
8020,33,0,773.3871370590072,711.0952068286277,5,728.6656035328754,0,796.7804206309464,0,0,0
8021,32,0,693.1542112950341,747.7302481351804,5,642.3239740820734,0,660.7064309306392,0,0,0
8022,34,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
8023,26,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
8026,19,1,693.1542112950341,747.7302481351804,5,569.4171686746988,1,660.7064309306392,0,0,0
8027,52,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
8029,38,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
8030,57,0,693.1542112950341,711.0952068286277,5,806.9424928794249,0,796.7804206309464,0,0,0
8031,46,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
8032,25,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
8033,69,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,664.4714790224112,0,0,0
8034,25,0,773.3871370590072,711.0952068286277,3,569.4171686746988,1,660.7064309306392,0,0,0
8035,33,1,693.1542112950341,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,0
8036,33,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,1
8037,48,1,693.1542112950341,711.0952068286277,1,806.9424928794249,1,660.7064309306392,0,0,0
8038,38,0,773.3871370590072,747.7302481351804,5,806.9424928794249,0,796.7804206309464,1,0,0
8039,46,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
8040,24,1,693.1542112950341,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
8041,44,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
8042,52,1,773.3871370590072,805.5011764705882,5,806.9424928794249,1,660.7064309306392,0,0,0
8043,38,1,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
8044,26,0,693.1542112950341,711.0952068286277,5,642.3239740820734,0,796.7804206309464,0,0,0
8046,30,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
