,Income
16340,0
16341,0
16342,1100
16343,700
16344,0
16345,0
16346,0
16347,0
16348,0
16349,875
16350,1050
16351,0
16352,0
16353,1930
16354,425
16355,500
16356,305
16357,0
16358,1000
16359,0
16360,800
16361,0
16362,0
16363,1500
16364,0
16365,2952
16366,700
16367,0
16368,425
16369,1054
16370,0
16371,0
16372,1250
16373,400
16374,700
16375,1000
16376,500
16377,700
16378,850
16379,1321
16380,0
16381,300
16382,0
16383,525
16384,0
16385,0
16386,1525
16387,600
16388,1600
16389,0
16390,0
16391,0
16392,0
16393,700
16394,0
16395,0
16396,1075
16397,550
16398,1125
16399,0
16400,0
16401,0
16402,0
16403,1800
16404,2470
16405,0
16406,450
16407,750
16408,0
16409,2200
16410,650
16411,0
16412,750
16413,0
16414,0
16415,2100
16416,650
16417,800
16418,0
16419,0
16420,0
16421,0
16422,600
16423,0
16424,1900
16425,1000
16426,0
16427,500
16428,0
16429,750
16430,0
16431,900
16432,1200
16433,1150
16434,0
16435,0
16436,500
16437,450
16438,1900
16439,1200
16440,1050
16441,2317
16442,500
16443,648
16444,1400
16445,1313
16446,0
16447,0
16448,525
16449,0
16450,900
16451,535
16452,504
16453,1500
16454,575
16455,2263
16456,1050
16457,0
16458,0
16459,850
16460,0
16461,725
16462,700
16464,0
16465,0
16466,1150
16467,1272
16468,500
16469,1854
16470,1700
16471,550
16472,575
16473,0
16474,550
16475,0
16476,1800
16477,700
16478,500
16479,0
16480,0
16481,700
16482,1500
16483,1400
16484,0
16485,0
16486,425
16487,0
16488,625
16489,0
16490,0
16491,400
16492,0
16493,425
16494,0
16495,0
16496,0
16497,1800
16498,0
16499,0
16500,895
16501,965
16502,0
16503,0
16504,333
16505,1100
16506,0
16507,1800
16508,800
16509,0
16510,0
16511,1600
16512,1096
16513,425
16514,0
16515,435
16516,525
16517,500
16518,1350
16519,0
16520,1100
16521,1600
16522,1000
16523,0
16524,800
16525,1127
16526,750
16527,600
16528,650
16529,0
16530,600
16531,1944
16532,0
16533,0
16534,0
16535,3750
16536,1300
16537,0
16538,955
16539,0
16540,0
16541,1238
16542,0
16543,0
16544,1200
16545,825
16546,0
16547,0
16548,800
16549,0
16550,1170
16551,1200
16552,2480
16553,0
16554,0
16555,832
16556,0
16557,0
16558,0
16559,950
16560,1660
16561,0
16562,500
16563,1000
16564,0
16565,0
16566,2600
16567,0
16568,1648
16569,450
16570,0
16571,800
16572,400
16573,1500
16574,754
16575,0
16576,1180
16577,1308
16578,650
16579,425
16580,0
16581,1200
16582,575
16583,0
16584,1135
16585,400
16586,868
16587,0
16588,0
16589,1300
16590,0
16591,0
16592,0
16593,0
16594,800
16595,0
16596,0
16597,425
16598,1400
16599,900
16600,650
16601,0
16602,900
16603,1250
16604,812
16605,468
16606,755
16607,1300
16608,2100
16609,1800
16610,0
16611,0
16612,0
16613,0
16614,1300
16615,0
16616,500
16617,1250
16618,800
16619,0
16620,0
16621,0
16622,798
16623,0
16624,605
16625,1200
16626,600
16627,0
16628,0
16629,0
16630,400
16631,0
16632,0
16633,0
16634,0
16635,1465
16636,0
16637,1275
16638,0
16639,850
16640,1258
16641,715
16642,0
16643,600
16644,0
16645,0
16646,530
16647,1500
16648,500
16649,473
16650,0
16651,0
16652,691
16653,650
16654,0
16655,0
16656,1250
16657,0
16658,425
16659,800
16660,500
16661,0
16662,515
16663,0
16664,945
16665,801
16666,0
16667,0
16668,465
16669,0
16670,500
16671,1442
16672,0
16673,0
16674,0
16675,1345
16676,0
16677,0
16678,0
16679,1630
16680,0
16681,0
16682,150
16683,0
16684,1300
16685,0
16686,1050
16687,0
16688,0
16689,0
16690,646
16691,0
16692,0
16693,1516
16694,1202
16695,0
16696,0
16697,500
16698,1361
16699,700
16700,800
16701,0
16702,0
16703,1259
16704,995
16705,0
16706,0
16707,0
16708,825
16709,0
16710,479
16711,0
16712,770
16713,2300
16714,1373
16715,1700
16716,700
16717,1000
16718,825
16719,500
16720,700
16721,0
16722,0
16723,0
16724,0
16725,620
16726,235
16727,0
16728,1225
16729,425
16730,0
16731,425
16732,325
16733,1297
16734,1110
16735,700
16736,0
16737,1200
16738,450
16739,0
16740,0
16741,0
16742,635
16743,1000
16744,0
16745,1500
16746,630
16747,500
16748,980
16749,0
16750,600
16751,1000
16752,0
16753,0
16754,905
16755,425
16756,0
16757,750
16758,0
16759,1575
16760,0
16761,0
16762,0
16763,1700
16764,1425
16765,0
16766,1700
16767,0
16768,0
16769,0
16770,0
16771,1700
16772,0
16773,1855
16774,0
16775,0
16776,555
16777,0
16778,0
16779,2300
16780,0
16781,0
16782,555
16783,0
16784,1080
16785,0
16786,740
16787,700
16788,0
16789,0
16790,525
16791,1875
16792,425
16793,900
16794,0
16795,1000
16796,0
16797,0
16798,1813
16799,500
16800,530
16801,1300
16802,947
16803,525
16804,1900
16805,850
16806,0
16807,2209
16808,625
16809,400
16810,0
16811,425
16812,815
16813,500
16814,700
16815,800
16816,0
16817,932
16818,400
16819,440
16820,400
16821,995
16822,1000
16823,1605
16824,445
16825,435
16826,550
16827,0
16828,0
16829,0
16830,1077
16831,0
16832,500
16833,0
16834,0
16835,0
16836,900
16837,600
16838,700
16839,0
16840,475
16841,550
16842,400
16843,0
16844,750
16845,0
16846,0
16847,475
16848,0
16849,0
16850,0
16851,700
16852,0
16853,1800
16854,470
16855,500
16856,425
16857,0
16858,0
16859,600
16860,0
16861,0
16862,500
16863,0
16864,0
16865,2532
16866,0
16867,1900
16868,425
16869,1650
16870,550
16871,0
16872,1104
16873,0
16874,425
16875,0
16876,1005
16877,0
16878,0
16879,0
16880,1400
16881,0
16882,0
16883,1528
16884,0
16885,772
16886,540
16887,860
16888,0
16889,1635
16890,600
16891,0
16892,900
16893,230
16894,2000
16895,0
16896,750
16897,875
16898,0
16899,0
16900,945
16901,785
16902,1100
16903,0
16904,0
16905,0
16906,950
16907,550
16908,0
16909,0
16910,0
16911,0
16912,0
16913,0
16914,0
16915,624
16916,975
16917,1530
16918,0
16919,0
16920,1700
16921,550
16922,575
16923,1000
16924,438
16925,0
16926,0
16927,825
16928,725
16929,1400
16930,0
16931,0
16932,0
16933,0
16934,920
16935,110
16936,1300
16937,0
16938,600
16939,0
16940,0
16941,0
16942,0
16943,1600
16944,0
16945,0
16946,0
16947,0
16948,2293
16949,0
16950,765
16951,0
16952,600
16953,1885
16954,635
16955,729
16956,500
16957,1100
16958,800
16959,2400
16960,1300
16961,435
16962,800
16963,0
16964,450
16965,0
16966,0
16967,1100
16968,836
16969,910
16970,800
16971,1070
16972,1750
16973,0
16974,1200
16975,0
16976,725
16977,0
16978,930
16979,0
16980,0
16981,765
16982,4500
16983,435
16984,425
16985,800
16986,0
16987,800
16988,500
16989,1000
16990,0
16991,1500
16992,800
16993,600
16994,1300
16995,400
16996,600
16997,0
16998,455
16999,0
17000,0
17001,1300
17002,0
17003,0
17004,0
17005,0
17006,900
17007,500
17008,530
17009,1235
17010,1025
17011,0
17012,0
17013,1600
17014,0
17015,0
17016,0
17017,450
17018,0
17019,0
17020,525
17021,0
17022,730
17023,1386
17024,0
17025,0
17026,905
17027,0
17028,0
17029,625
17030,0
17031,0
17032,1180
17033,800
17034,0
17035,500
17036,900
17037,1600
17038,0
17039,550
17040,0
17041,1586
17042,1998
17043,0
17044,900
17045,0
17046,1026
17047,700
17048,0
17049,0
17050,0
17051,450
17052,500
17053,400
17054,0
17055,725
17056,1500
17057,750
17058,0
17059,500
17060,0
17061,0
17062,0
17063,600
17064,1400
17065,0
17066,500
17067,0
17068,1100
17069,0
17070,600
17071,200
17072,0
17073,1490
17074,0
17075,1060
17076,635
17077,0
17078,0
17079,2366
17080,0
17081,0
17082,1000
17083,0
17084,0
17085,0
17086,2116
17087,0
17088,0
17089,1505
17090,0
17091,0
17092,655
17093,575
17094,0
17095,0
17096,1000
17097,0
17098,845
17099,0
17100,425
17101,0
17102,0
17103,0
17104,0
17105,0
17106,1113
17107,600
17108,0
17109,400
17110,525
17111,550
17112,0
17113,500
17114,0
17115,600
17116,0
17117,900
17118,1130
17119,0
17120,600
17121,0
17122,500
17123,0
17124,0
17125,1200
17126,625
17127,0
17128,0
17129,650
17130,0
17131,675
17132,0
17133,900
17134,1300
17135,0
17136,0
17137,700
17138,0
17139,0
17140,500
17141,475
17142,0
17143,0
17144,0
17145,0
17146,520
17147,0
17148,0
17149,550
17150,0
17151,1000
17152,0
17153,675
17154,640
17155,0
17156,0
17157,700
17158,0
17159,700
17160,700
17161,0
17162,575
17163,0
17164,0
17165,0
17166,0
17167,1021
17168,425
17169,0
17170,0
17171,500
17172,0
17173,0
17174,0
17175,0
17176,700
17177,0
17178,0
17179,0
17180,0
17181,0
17182,0
17183,0
17184,0
17185,700
17186,1200
17187,525
17188,942
17189,500
17190,1473
17191,580
17192,900
17193,450
17194,1800
17195,2050
17196,1600
17197,0
17198,710
17199,0
17200,550
17201,435
17202,1000
17203,0
17204,2200
17205,425
17206,425
17207,960
17208,0
17209,0
17210,0
17211,0
17212,1100
17213,0
17214,0
17215,450
17216,740
17217,0
17218,978
17219,900
17220,1100
17221,650
17222,1800
17223,0
17224,1150
17225,450
17226,1000
17227,0
17228,0
17229,1325
17230,0
17231,625
17232,2200
17233,700
17234,0
17235,0
17236,0
17237,0
17238,0
17239,0
17240,0
17241,0
17242,0
17243,0
17244,0
17245,0
17246,0
17247,0
17248,0
17249,0
17250,700
17251,611
17252,1485
17253,425
17254,475
17255,450
17256,1200
17257,0
17258,575
17259,0
17260,0
17261,1670
17262,0
17263,0
17264,700
17265,0
17266,1130
17267,1100
17268,900
17269,0
17270,0
17271,546
17272,0
17273,0
17274,0
17275,475
17276,800
17277,0
17278,400
17279,635
17280,1462
17281,0
17282,0
17283,0
17284,582
17285,0
17286,1600
17287,0
17288,750
17289,700
17290,425
17291,0
17292,1661
17293,0
17294,0
17295,2600
17296,600
17297,785
17298,500
17299,1100
17300,0
17301,0
17302,600
17303,1300
17304,0
17305,500
17306,450
17307,435
17308,750
17309,0
17310,0
17311,0
17312,1225
17313,500
17314,0
17315,500
17316,0
17317,650
17318,0
17319,2000
17320,0
17321,0
17322,0
17323,0
17324,1395
17325,0
17326,883
17327,0
17328,0
17329,0
17330,750
17331,1370
17332,0
17333,1683
17334,1250
17335,1100
17336,1300
17337,1224
17338,700
17339,600
17340,450
17341,0
17342,0
17343,819
17344,0
17345,0
17346,0
17347,950
17348,550
17349,0
17350,680
17351,425
17352,0
17353,0
17354,0
17355,0
17356,0
17357,0
17358,0
17359,2900
17360,1500
17361,600
17362,821
17363,0
17364,425
17365,1972
17366,565
17367,435
17368,681
17369,0
17370,950
17371,0
17372,0
17373,0
17374,425
17375,0
17376,475
17377,0
17378,700
17379,0
17380,700
17381,500
17382,985
17383,1200
17384,1400
17385,425
17386,0
17387,640
17388,0
17389,1400
17390,900
17391,950
17392,750
17393,0
17394,0
17395,500
17396,0
17397,0
17398,0
17399,758
17400,680
17401,0
17402,1029
17403,1000
17404,0
17405,0
17406,1300
17407,640
17408,700
17409,510
17410,0
17411,0
17412,500
17413,0
17414,600
17415,425
17416,800
17417,500
17418,600
17419,1450
17420,0
17421,750
17422,600
17423,1032
17424,660
17425,2600
17426,0
17427,0
17428,0
17429,0
17430,1100
17431,0
17432,0
17433,1400
17434,635
17435,0
17436,0
17437,450
17438,800
17439,1100
17440,600
17441,0
17442,2000
17443,0
17444,953
17445,425
17446,0
17447,1700
17448,1844
17449,0
17450,1200
17451,510
17452,0
17453,0
17454,0
17455,200
17456,0
17457,0
17458,0
17459,800
17460,0
17461,475
17462,0
17463,0
17464,575
17465,1850
17466,1041
17467,750
17468,625
17469,835
17470,1300
17471,0
17472,0
17473,0
17474,0
17475,0
17476,0
17477,800
17478,1200
17479,1000
17480,0
17481,0
17482,500
17483,450
17484,0
17485,450
17486,425
17487,625
17488,0
17489,0
17490,0
17491,650
17492,0
17493,0
17494,2100
17495,650
17496,2110
17497,500
17498,1300
17499,0
17500,0
17501,900
17502,0
17503,0
17504,525
17505,700
17506,720
17507,850
17508,0
17509,700
17510,675
17511,0
17512,0
17513,525
17514,550
17515,1025
17516,1076
17517,840
17518,1949
17519,0
17520,500
17521,450
17522,740
17523,0
17524,500
17525,0
17526,0
17527,0
17528,1750
17529,715
17530,500
17531,0
17532,1772
17533,1950
17534,500
17535,705
17536,700
17537,700
17538,0
17539,740
17540,1400
17541,0
17542,0
17543,2288
17544,575
17545,0
17546,3600
17547,0
17548,0
17549,1200
17550,1600
17551,500
17552,650
17553,1150
17554,0
17555,650
17556,1050
17557,425
17558,554
17559,800
17560,0
17561,719
17562,1150
17563,540
17564,800
17565,1400
17566,0
17567,1386
17568,1775
17569,500
17570,0
17571,900
17572,2100
17573,600
17574,1300
17575,800
17576,0
17577,425
17578,0
17579,1500
17580,3745
17581,0
17582,500
17583,0
17584,500
17585,1050
17586,900
17587,800
17588,560
17589,0
17590,500
17591,0
17592,950
17593,750
17594,0
17595,0
17596,760
17597,600
17598,725
17599,2038
17600,850
17601,500
17602,625
17603,1500
17604,1025
17605,0
17606,1100
17607,0
17608,0
17609,700
17610,1250
17611,2500
17612,425
17613,600
17614,950
17615,0
17616,0
17617,1928
17618,0
17619,0
17620,0
17621,685
17622,900
17623,0
17624,1962
17625,1757
17626,1100
17627,0
17628,1650
17629,0
17630,700
17631,820
17632,0
17633,0
17634,0
17635,0
17636,1260
17637,725
17638,500
17639,0
17640,0
17641,2400
17642,855
17643,900
17644,1474
17645,1173
17646,0
17647,2116
17648,1480
17649,750
17650,800
17651,0
17652,0
17653,550
17654,1710
17655,500
17656,0
17657,0
17658,0
17659,0
17660,0
17661,1500
17662,700
17663,750
17664,0
17665,0
17666,0
17667,0
17668,1100
17669,1313
17670,1000
17671,500
17672,1100
17673,0
17674,1000
17675,0
17676,1305
17677,820
17678,2100
17679,1449
17680,0
17681,900
17682,0
17683,1800
17684,0
17685,425
17686,0
17687,0
17688,800
17689,650
17690,1100
17691,850
17692,715
17693,600
17694,800
17695,740
17696,0
17697,525
17698,1300
17699,2500
17700,0
17701,850
17702,500
17703,730
17704,700
17705,700
17706,1762
17707,2400
17708,1500
17709,0
17710,1784
17711,0
17712,0
17713,1900
17714,0
17715,0
17716,900
17717,0
17718,0
17719,0
17720,1100
17721,0
17722,0
17723,0
17724,0
17725,1300
17726,800
17727,0
17728,700
17729,1500
17730,425
17731,0
17732,1300
17733,0
17734,0
17735,1800
17736,525
17737,485
17738,0
17739,0
17740,900
17741,727
17742,0
17743,700
17744,1025
17745,1500
17746,515
17747,0
17748,0
17749,1000
17750,0
17751,500
17752,0
17753,500
17754,1570
17755,0
17756,0
17757,600
17758,505
17759,200
17760,595
17761,0
17762,1525
17763,0
17764,850
17765,1020
17766,475
17767,400
17768,455
17769,1200
17770,0
17771,425
17772,785
17773,2000
17774,0
17775,940
17776,0
17777,0
17778,925
17779,0
17780,0
17781,600
17782,0
17783,0
17784,1584
17785,0
17786,475
17787,425
17788,1532
17789,0
17790,438
17791,475
17792,0
17793,0
17794,570
17795,500
17796,1500
17797,850
17798,835
17799,100
17800,0
17801,0
17802,450
17803,1160
17804,0
17805,0
17806,1130
17807,0
17808,1000
17809,675
17810,2600
17811,0
17812,0
17813,450
17814,2700
17815,800
17816,625
17817,0
17818,0
17819,700
17820,0
17821,800
17822,0
17823,0
17824,0
17825,0
17826,400
17827,0
17828,700
17829,0
17830,0
17831,0
17832,1000
17833,700
17834,0
17835,2000
17836,0
17837,0
17838,0
17839,855
17840,0
17841,0
17842,0
17843,0
17844,0
17845,1000
17846,1050
17847,0
17848,0
17849,0
17850,440
17851,1633
17852,0
17853,0
17854,0
17855,500
17856,0
17857,450
17858,550
17859,425
17860,525
17861,1150
17862,625
17863,900
17864,1978
17865,0
17866,950
17867,0
17868,1050
17869,500
17870,709
17871,850
17872,0
17873,0
17874,1900
17875,756
17876,1050
17877,1500
17878,0
17879,0
17880,800
17881,800
17882,700
17883,800
17884,0
17885,1350
17886,600
17887,0
17888,600
17889,0
17890,0
17891,0
17892,1300
17893,2100
17894,500
17895,425
17896,1000
17897,963
17898,0
17899,0
17900,1810
17901,0
17902,1100
17903,0
17904,0
17905,0
17906,0
17907,0
17908,925
17909,500
17910,520
17911,435
17912,525
17913,500
17914,1050
17915,2350
17916,0
17917,0
17918,1400
17919,0
17920,0
17921,1440
17922,0
17923,855
17924,1400
17925,0
17926,850
17927,0
17928,900
17929,0
17930,0
17931,0
17932,500
17933,0
17934,0
17935,1500
17936,700
17937,1500
17938,600
17939,0
17940,500
17941,435
17942,0
17943,425
17944,0
17945,1413
17946,0
17947,0
17948,1007
17949,0
17950,550
17951,0
17952,0
17953,1300
17954,2476
17955,850
17956,750
17957,0
17958,0
17959,2300
17960,0
17961,0
17962,1250
17963,1063
17964,0
17965,1898
17966,0
17967,875
17968,600
17969,0
17970,800
17971,0
17972,0
17973,0
17974,1100
17975,515
17976,1919
17977,0
17978,0
17979,800
17980,700
17981,0
17982,500
17983,1500
17984,0
17985,1200
17986,550
17987,425
17988,0
17989,1600
17990,0
17991,0
17992,0
17993,1400
17994,564
17995,1400
17996,0
17997,1900
17998,1000
17999,575
18000,0
18001,0
18002,800
18003,0
18004,0
18005,0
18006,0
18007,730
18008,1684
18009,0
18010,1535
18011,666
18012,1000
18013,650
18014,0
18015,400
18016,1123
18017,700
18018,0
18019,650
18020,0
18021,2512
18022,0
18023,0
18024,0
18025,600
18026,500
18027,655
18028,800
18029,660
18030,961
18031,0
18032,1000
18033,750
18034,1800
18035,0
18037,1000
18038,0
18039,800
18040,1000
18041,0
18042,0
18043,0
18044,600
18045,1300
18046,0
18047,1105
18048,1152
18049,700
18050,0
18051,0
18052,1200
18053,540
18054,0
18055,0
18056,600
18057,0
18058,715
18059,425
18060,0
18061,0
18062,650
18063,1500
18064,0
18065,0
18066,0
18067,610
18068,1500
18069,0
18070,450
18071,1300
18072,0
18073,0
18074,0
18075,600
18076,800
18077,0
18078,0
18079,1740
18080,1300
18081,0
18082,0
18083,2700
18084,425
18085,0
18086,0
18087,475
18088,500
18089,1300
18090,455
18091,505
18092,510
18093,525
18094,945
18095,2100
18096,1840
18097,900
18098,2300
18099,2190
18100,0
18101,1600
18102,0
18103,0
18104,575
18105,0
18106,465
18107,800
18108,875
18109,500
18110,0
18111,1200
18112,575
18113,500
18114,0
18115,0
18116,0
18117,600
18118,0
18119,900
18120,1125
18121,500
18122,625
18123,0
18124,0
18125,0
18126,530
18127,850
18128,0
18129,0
18130,0
18131,1500
18132,1000
18133,0
18134,0
18135,0
18136,0
18137,250
18138,1500
18139,0
18140,600
18141,1600
18142,575
18143,1915
18144,1000
18145,0
18146,1700
18147,1000
18148,0
18149,700
18150,1880
18151,450
18152,0
18153,0
18154,1800
18155,0
18156,0
18157,0
18158,0
18159,900
18160,800
18161,900
18162,0
18163,500
18164,0
18165,0
18166,0
18167,1300
18168,0
18169,2000
18170,979
18171,809
18172,0
18173,627
18174,750
18175,0
18176,0
18177,650
18178,550
18179,990
18180,0
18181,1159
18182,0
18183,425
18184,600
18185,650
18186,0
18187,1048
18188,850
18189,0
18190,1375
18191,0
18192,550
18193,800
18194,770
18195,0
18196,875
18197,1100
18198,500
18199,450
18200,0
18201,950
18202,800
18203,1000
18204,0
18205,475
18206,0
18207,1800
18208,1200
18209,0
18210,600
18211,1326
18212,500
18213,1165
18214,800
18215,0
18216,945
18217,450
18218,1632
18219,1050
18220,952
18221,600
18222,0
18223,700
18224,600
18225,885
18226,0
18227,1175
18228,0
18229,800
18230,0
18231,600
18232,0
18233,950
18234,0
18235,790
18236,1410
18237,0
18238,435
18239,0
18240,0
18241,0
18242,495
18243,2116
18244,500
18245,0
18246,0
18247,0
18248,697
18249,965
18250,850
18251,0
18252,0
18253,475
18254,1275
18255,0
18256,1800
18257,425
18258,0
18259,1000
18260,0
18261,700
18262,0
18263,1100
18264,435
18265,800
18266,500
18267,0
18268,0
18269,475
18270,0
18271,0
18272,990
18273,0
18274,0
18275,0
18276,0
18277,0
18278,500
18279,2232
18280,525
18281,0
18282,0
18283,1300
18284,425
18285,1000
18286,425
18287,0
18288,500
18289,0
18290,0
18291,500
18292,0
18293,2000
18294,0
18295,850
18296,640
18297,0
18298,720
18299,440
18300,700
18301,0
18302,2300
18303,0
18304,1100
18305,1500
18306,0
18307,1000
18308,1038
18309,770
18310,550
18311,0
18312,0
18313,0
18314,700
18315,865
18316,0
18317,1200
18318,0
18319,0
18320,700
18321,2200
18322,0
18323,2317
18324,1220
18325,0
18326,740
18327,0
18328,0
18329,0
18330,0
18331,1228
18332,0
18333,0
18334,0
18335,900
18336,725
18337,700
18338,1059
18339,450
18340,0
18341,0
18342,1935
18343,525
18344,567
18345,0
18346,500
18347,0
18348,800
18349,0
18350,0
18351,1200
18352,1700
18353,600
18354,0
18355,600
18356,1000
18357,650
18358,0
18359,480
18360,0
18361,800
18362,505
18363,0
18364,1200
18365,400
18366,0
18367,595
18368,850
18369,0
18370,850
18371,560
18372,647
18373,0
18374,1300
18375,0
18376,0
18377,0
18378,950
18379,0
18380,0
18381,1110
18382,900
18383,425
18384,425
18385,0
18386,825
18387,0
18388,600
18389,528
18390,800
18391,0
18392,896
18393,0
18394,561
18395,0
18396,0
18397,900
18398,0
18399,865
18400,1719
18401,1200
18402,440
18403,1380
18404,425
18405,6500
18406,500
18407,0
18408,0
18409,0
18410,200
18411,0
18412,0
18413,0
18414,0
18415,500
18416,0
18417,1125
18418,0
18419,0
18420,0
18421,650
18422,1505
18423,750
18424,0
18425,0
18426,425
18427,500
18428,725
18429,933
18430,0
18431,0
18432,800
18433,950
18434,0
18435,700
18436,0
18437,700
18438,0
18439,500
18440,769
18441,500
18442,0
18443,1475
18444,700
18445,0
18446,0
18447,0
18448,0
18449,625
18450,0
18451,450
18452,0
18453,1480
18454,0
18455,2100
18456,390
18457,0
18458,650
18459,831
18460,0
18461,750
18462,0
18463,0
18464,0
18465,1800
18466,0
18467,1399
18468,0
18469,1100
18470,500
18471,1805
18472,530
18473,0
18474,0
18475,0
18476,865
18477,500
18478,0
18479,700
18480,0
18481,1875
18482,650
18483,0
18484,2100
18485,2000
18486,0
18487,0
18488,810
18489,0
18490,400
18491,417
18492,9400
18493,600
18494,425
18495,0
18496,0
18497,0
18498,0
18499,0
18500,665
18501,650
18502,0
18503,1300
18504,1600
18505,615
18506,500
18507,500
18508,0
18509,800
18510,1100
18511,0
18512,800
18513,550
18514,800
18515,0
18516,1500
18517,0
18518,0
18519,1451
18520,1733
18521,0
18522,0
18523,525
18524,500
18525,725
18526,2825
18527,0
18528,0
18529,0
18530,0
18531,650
18532,0
18533,2000
18534,2500
18535,0
18536,0
18537,550
18538,0
18539,0
18540,666
18541,0
18542,425
18543,710
18544,675
18545,0
18546,615
18547,0
18548,1800
18549,850
18550,1600
18551,0
18552,0
18553,0
18554,500
18555,800
18556,650
18557,465
18558,6200
18559,600
18560,0
18561,0
18562,0
18563,1994
18564,605
18565,0
18566,730
18567,700
18568,1531
18569,800
18570,0
18571,0
18572,1274
18573,0
18574,0
18575,825
18576,0
18577,0
18578,425
18579,700
18580,0
18581,745
18582,450
18583,736
18584,0
18585,950
18586,0
18587,1200
18588,500
18589,500
18590,0
18591,525
18592,900
18593,0
18594,0
18595,1200
18596,0
18597,2400
18598,0
18599,600
18600,2400
18601,0
18602,580
18603,800
18604,750
18605,610
18606,600
18607,0
18608,475
18609,0
18610,0
18611,2300
18612,0
18613,1200
18614,1100
18615,0
18616,0
18617,0
18618,700
18619,0
18620,961
18621,0
18622,1745
18623,0
18624,0
18625,0
18626,0
18627,0
18628,900
18629,0
18630,0
18631,0
18632,0
18633,680
18634,0
18635,0
18636,0
18637,0
18638,0
18639,600
18640,1565
18641,425
18642,0
18643,500
18644,0
18645,1200
18646,0
18647,0
18648,0
18649,500
18650,700
18651,0
18652,0
18653,0
18654,1600
18655,1300
18656,1400
18657,560
18658,600
18659,700
18660,425
18661,0
18662,0
18663,0
18664,0
18665,0
18666,1100
18667,0
18668,0
18669,900
18670,1215
18671,0
18672,1175
18673,0
18674,0
18675,0
18676,0
18677,0
18678,1523
18679,1600
18680,0
18681,1375
18682,0
18683,860
18684,875
18685,600
18686,0
18687,900
18688,0
18689,0
18690,725
18691,425
18692,0
18693,0
18694,500
18695,0
18696,825
18697,500
18698,2000
18699,1160
18700,800
18701,0
18702,500
18703,0
18704,627
18705,0
18706,0
18707,1342
18708,0
18709,425
18710,1670
18711,500
18712,0
18713,675
18714,1150
18715,599
18716,800
18717,0
18718,600
18719,0
18720,0
18721,0
18722,0
18723,0
18724,0
18725,800
18726,1100
18727,525
18728,0
18729,550
18730,2300
18731,0
18732,0
18733,1800
18734,950
18735,0
18736,0
18737,525
18738,0
18739,0
18740,0
18741,0
18742,5000
18743,0
18744,1000
18745,700
18746,0
18747,627
18748,900
18749,0
18750,525
18751,1200
18752,1000
18753,2500
18754,1200
18755,1336
18756,665
18757,0
18758,1500
18759,4000
18760,0
18761,725
18762,713
18763,510
18764,700
18765,1400
18766,1200
18767,0
18768,0
18769,465
18770,1724
18771,950
18772,0
18773,1200
18774,0
18775,500
18776,600
18777,0
18778,0
18779,1475
18780,0
18781,822
18782,1047
18783,800
18784,0
18785,0
18786,1325
18787,535
18788,1260
18789,0
18790,600
18791,700
18792,0
18793,0
18794,0
18795,0
18796,1750
18797,700
18798,0
18799,0
18800,1000
18801,0
18802,0
18803,1850
18804,0
18805,0
18806,0
18807,0
18808,0
18809,1100
18810,0
18811,0
18812,0
18813,850
18814,1067
18815,0
18816,0
18817,570
18818,1800
18819,500
18820,0
18821,0
18822,1785
18823,0
18824,1000
18825,600
18826,700
18827,800
18828,0
18829,800
18830,0
18831,2100
18832,2000
18833,700
18834,500
18835,1000
18836,900
18837,0
18838,0
18839,0
18840,0
18841,658
18842,0
18843,0
18844,0
18845,0
18846,0
18847,0
18848,0
18849,500
18850,0
18851,817
18852,1779
18853,700
18854,1397
18855,0
18856,1600
18857,0
18858,0
18859,450
18860,1260
18861,2300
18862,958
18863,0
18864,650
18865,875
18866,0
18867,0
18868,720
18869,2200
18870,750
18871,0
18872,0
18873,950
18874,0
18875,700
18876,0
18877,2051
18878,850
18879,525
18880,0
18881,0
18882,0
18883,900
18884,625
18885,0
18886,0
18887,845
18888,525
18889,0
18890,0
18891,800
18892,1045
18893,500
18894,1900
18895,0
18896,0
18897,768
18898,792
18899,675
18900,500
18901,600
18902,1000
18903,0
18904,0
18905,750
18906,0
18907,1299
18908,745
18909,425
18910,0
18911,0
18912,1177
18913,800
18914,0
18915,700
18916,0
18917,0
18918,1350
18919,800
18920,0
18921,0
18922,600
18923,0
18924,0
18925,0
18926,1204
18927,0
18928,0
18929,0
18930,0
18931,0
18932,480
18933,718
18934,1000
18935,1384
18936,475
18937,500
18938,550
18939,0
18940,635
18941,0
18942,0
18943,0
18944,950
18945,1500
18946,600
18947,530
18948,425
18949,0
18950,0
18951,1500
18952,852
18953,0
18954,800
18955,1350
18956,0
18957,0
18958,0
18959,500
18960,0
18961,0
18962,0
18963,928
18964,800
18965,255
18966,1200
18967,0
18968,725
18969,550
18970,1259
18971,1396
18972,545
18973,1200
18974,300
18975,625
18976,600
18977,510
18978,500
18979,0
18980,0
18981,500
18982,1000
18983,685
18984,525
18985,0
18986,1600
18987,0
18988,675
18989,450
18990,400
18991,600
18992,0
18993,0
18994,0
18995,0
18996,1500
18997,425
18998,497
18999,0
19000,0
19001,0
19002,600
19003,700
19004,0
19005,0
19006,0
19007,0
19008,0
19009,400
19010,650
19011,0
19012,830
19013,963
19014,1000
19015,500
19016,550
19017,625
19018,0
19019,521
19020,0
19021,1500
19022,0
19023,450
19024,800
19025,0
19026,0
19027,0
19028,550
19029,0
19030,9400
